TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.743038549,-305.849,8.82955,-1.02621,35.984,14.5406,15.0905,7.25426,2.91725,3.05273,1.73039,1.72659,-0.807134,-0.485612,-0.881023,-0.384372,-0.0480162,0.727658,-0.399924,1.71445,-0.777963,-0.447459
0.766258503,-306.705,7.5362,1.33314,39.511,16.637,15.3286,9.37332,2.3081,0.790875,1.5187,-1.79809,-1.64801,-0.202906,1.14607,2.65126,-0.0838221,0.258155,-2.08481,0.0669531,-0.662587,1.71776
0.789478458,-169.163,6.44821,-22.9928,20.2761,2.55999,3.87552,-3.86686,1.82667,1.59988,-0.0265082,0.00758923,-0.821124,-0.409375,-1.58648,-4.10392,-2.57361,-0.928334,0.52884,2.01925,2.04149,3.69467
0.812698413,-159.165,6.69349,-22.0634,24.1282,0.390967,2.56559,-3.42116,-0.357524,-3.45377,-1.29679,-3.27294,0.293935,-0.0383267,-1.46016,-1.63701,-0.531699,0.993225,-2.67762,0.227172,-1.32949,2.36154
0.835918367,-173.151,7.3786,-20.9336,25.0791,-1.12241,2.59261,-1.0879,0.915439,-1.43063,-1.64504,-6.22983,-2.06579,-3.77596,-1.9154,-2.1536,1.10556,2.05909,-1.45387,1.12509,-0.866578,1.2662
0.859138322,-181.065,1.92945,-19.4942,15.335,-3.31548,-2.47151,-0.588627,1.75134,-1.30786,-0.72452,-0.999035,-0.271219,0.126222,2.6646,4.40321,2.75742,1.06971,-2.64051,-0.153157,0.44188,2.13837
0.882358277,-188.635,2.24771,-11.963,17.4558,5.16214,2.58796,1.58509,3.08725,0.00768277,-0.317159,-0.582976,-1.22386,-1.46232,-2.3801,-2.52522,-2.20637,0.448963,-0.204394,-2.69498,-1.50243,1.0604
0.905578231,-194.079,8.57901,-12.2694,13.1317,1.97149,3.8,2.3473,3.96164,0.198125,-1.00081,-1.2718,-0.778823,0.550801,2.06638,1.29708,0.797273,2.25987,1.74287,1.41108,1.16773,1.39498
0.928798186,-210.047,3.55191,-9.30537,16.5943,4.51402,5.78425,3.68112,3.17015,0.628151,-1.01601,-0.170296,-0.697036,0.958758,-0.966654,1.08861,1.66901,0.959316,-1.13667,-0.281581,1.43641,2.98123
0.952018141,-213.111,7.78586,-7.53713,16.3402,5.13586,6.28805,3.61613,2.33931,1.90542,1.30825,-0.0585969,0.878342,0.578087,0.697248,2.2732,1.24804,0.625419,0.0117827,0.463425,0.592891,1.14581
0.975238095,-226.107,8.64551,-6.06021,16.3683,3.37944,3.80257,1.13894,2.27213,2.20208,0.12311,-0.263197,-0.856819,0.351124,3.00952,4.31895,1.84856,-0.0732924,0.509885,0.382681,-0.32003,0.539693
0.998458050,-233.01,8.45516,-6.9066,14.5027,3.61523,3.86361,2.60061,2.80566,3.17818,3.40589,1.85773,0.215955,1.16829,2.32669,3.35513,3.64873,3.51176,1.41724,0.485705,2.03568,-0.617604
1.021678005,-247.896,5.15334,-7.59781,16.3563,6.82041,5.54598,3.21994,2.79123,4.10708,3.10028,1.7823,1.63858,2.61535,2.71282,2.05645,0.000469456,0.965426,-2.20447,-2.54394,-0.404424,0.928012
1.044897959,-251.174,9.12498,-8.52798,16.049,6.4125,5.50915,1.50601,1.70285,1.34934,0.7281,0.72663,1.73467,1.41429,0.858061,1.00333,1.21222,2.97913,1.54087,-0.703975,1.07826,-0.507927
1.068117914,-258.024,9.49289,-6.2701,17.812,5.61015,5.1979,2.91665,3.27794,3.27417,2.1625,0.638876,1.86717,-0.0723085,1.25691,2.80279,3.22822,-0.116835,-1.07763,-2.5643,0.0648289,-0.862572
1.091337868,-266.641,7.0049,-8.99313,14.9495,2.64071,3.05708,-0.497739,1.37055,-0.435689,1.60035,0.228684,3.36364,1.24912,4.55071,2.6162,1.5294,1.08399,-0.151253,2.14484,1.66372,0.115232
1.114557823,-263.28,6.03934,-8.34636,20.8117,2.94072,4.77238,5.16438,4.077,0.849496,-0.388504,-3.5566,-2.06023,0.344584,1.18127,0.288937,1.15507,-0.795455,-0.555851,-0.836527,0.298388,0.68639
1.137777778,-235.34,-2.12513,-8.95826,37.2851,7.01224,7.88666,7.1083,2.9419,3.81489,2.05072,5.01267,-3.2932,-0.129456,-2.71828,-2.64939,-2.5436,-0.854784,-4.68346,-3.19703,-0.52696,-0.471698
1.160997732,-246.887,0.240264,-8.93654,38.227,6.87579,9.25307,11.7563,8.06822,4.7587,0.524961,3.60094,-1.82426,-1.33248,-2.68182,-1.29364,-2.33955,-1.12974,-2.5539,-0.7701,-0.360589,-0.915123
1.184217687,-263.945,1.82313,0.146237,32.8388,10.2061,3.35209,10.4617,1.48709,2.42307,2.28748,3.06355,-1.7326,-2.61193,0.490122,-1.74085,0.882432,0.400805,-0.514888,-2.58915,-2.01979,-0.334094
1.207437642,-190.653,7.54259,-19.9669,15.9684,14.7112,11.3686,7.92718,8.5245,0.121006,5.9353,-2.21699,0.944925,-0.305502,-2.83007,1.00771,-1.43263,-1.05547,1.03914,-1.68711,1.1322,0.599106
1.230657596,-283.795,9.91904,1.23516,36.293,12.7999,12.4691,8.17025,4.89817,2.63771,4.04805,2.29609,-0.421778,-2.15432,-0.640354,-0.197279,-0.889748,-1.08232,0.018924,0.0968449,1.95922,1.22721
1.253877551,-292.098,14.251,5.80636,38.444,14.8179,12.7875,7.94436,5.56589,1.97781,1.27711,-0.0444159,0.502953,0.150264,-1.65972,-2.06728,-0.862447,-0.316132,-1.09169,0.0662805,0.550952,0.0798953
