TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
134.443537415,0.263068,0.983325,0.0436916,0,0.739753,0.0382367,1.12065,0.765455,0.322017,0.378125,0.749212,0.68061
134.489977324,0.253689,0.959197,0.236959,0,0.324416,0.00100125,0.73309,1.05065,0.0926255,0.29325,0.76883,0.770595
134.536417234,0.497926,0.773063,0.51571,0.203349,0.0706723,0.00942716,0.606326,1.02926,0.0136393,0.172423,0.811366,0.687339
134.582857143,0.828253,0.592013,0.620536,0.835814,0.306134,0.0944952,0.820803,0.54185,0.138953,0.115625,0.619639,0.613452
134.629297052,0.752202,0.570676,1.09357,0.639807,0.0667927,2.29304,0,0.288003,0.458056,0.48532,0.647138,0.560429
134.675736961,0.385618,0.756297,0.986708,0.249841,0.015407,2.76859,0,0.205228,0.560043,1.04946,0.499392,0.556389
134.722176871,0.0528512,0.872389,1.01487,0.258042,0.477263,2.18374,0,0.0120357,0.517496,1.16879,0.768299,0.909853
134.768616780,0.0105677,0.77951,0.796138,0.25877,1.27858,1.50702,0,0.00463774,0.303356,1.0114,0.800488,0.689713
134.815056689,0.30488,0.58062,0.552998,0.258115,1.76945,0.996906,0.0410298,0.0696492,0.339363,0.742513,0.501033,0.676911
134.861496599,0.44897,0.592295,0.583271,0.756188,1.28357,0.101365,0.123247,0.0273796,0.772007,0.405753,0.551934,0.544012
134.907936508,0.683253,0.436412,0.80225,0.970903,0.0307394,0.0517548,0.489686,0,1.15865,0.1762,0.703951,0.530793
134.954376417,0.610268,0.38728,1.00606,0.944316,0,0.104726,0.481217,0.00887402,1.22856,0.253209,0.736831,0.179695
135.000816327,0.201717,0.510806,0.961896,0.937955,0,0.123197,0.489602,0.114704,1.14741,0.360909,1.00848,0.211302
135.047256236,0,0.480199,1.43639,1.01973,0.0364992,0.0689873,0.650312,0.116916,0.988456,0.520704,0.999898,0.0349071
135.093696145,0,0.100207,3.14538,0.128578,0.0850938,0,0.664694,0.135745,1.01252,0.431973,1.08054,0.0644183
135.140136054,0.00844823,0.20094,3.63466,0,0.0806303,0.0117484,0.757897,0.113116,0.523185,0.653111,0.637623,0.0189203
135.186575964,0.0237171,0.261589,3.29792,0,0.0828724,0.00152336,0.778675,0.221018,0.13431,0.699322,0.625532,0.104806
135.233015873,0.0345648,0.525108,3.04254,0,0.0918363,0,0.767141,0.131933,0.154086,0.933487,0.658457,0.078021
135.279455782,0.0648289,1.0253,2.76152,0.056654,0.0496192,0.237984,0.612293,0.613154,0.145947,0.665876,0.477852,0.0186552
135.325895692,0.185675,1.30228,2.94013,0.14489,0.0204216,0.0452074,0.618859,0.0673243,0.171983,0.0362594,0.518482,0.0362827
135.372335601,0.501838,1.28349,2.32994,0.947631,0.0758437,0.150912,0.658973,0.090069,0.460712,0,0.68076,0.000323206
135.418775510,0.695897,0.351565,0.977624,1.89497,0.168013,0.143403,0.636835,0.0989977,0.66254,0.052096,0.642669,0.000297953
135.465215420,0.761057,0.351873,0.699254,2.06704,0.189388,0.135738,0.322836,0.155763,0.604627,0.0393832,0.572885,0.000376891
135.511655329,0.662448,0.371106,0.822863,1.93075,0.191737,0.134821,0.253788,0.141602,0.546528,0.0390955,0.543496,0.000447286
135.558095238,0.210189,0.460155,0.725778,1.6536,0.286034,0.243436,0.032143,0.0630082,0.477932,0.362257,0.651278,0.143486
135.604535147,0.198699,0.511366,0.761413,1.05154,0.236112,0.669227,1.14477,0.000834537,0.400862,0.254502,0.561345,0.644329
135.650975057,0.0609796,0.453956,0.349934,0,0.599582,0.776725,1.99577,0.263585,0.633614,0.0306248,0.506133,0.600649
135.697414966,0.049677,0.526304,0.0883752,0,0.337924,0.739959,2.16336,0.224625,0.544507,0.0342897,0.319551,0.702762
135.743854875,0.0470898,0.565182,0.0332849,0.00218877,0.121885,0.335902,2.24365,0.192935,0.421103,0.0153263,0.691107,0.793748
135.790294785,0,0.688043,0.0514767,0.144694,0.111233,0.247301,2.24329,0.215514,0.470183,0.0221051,1.05436,0.994446
135.836734694,0.541085,1.09588,0.0531355,0.50907,0.0560639,0.234357,1.8497,0.0684173,0.408207,0.615711,0.448984,1.32562
135.883174603,0.655421,1.52381,0.0441663,0.670509,0,0.216833,1.97319,0.407788,0.0341144,0.4945,0.383395,1.23596
135.929614512,0.493106,1.35655,0.0760129,0.413805,0.32668,0.313779,1.85505,0.483153,0.00666449,0.245438,0.379508,1.07459
135.976054422,0.532673,1.29341,0.176422,0.00100894,0.199142,0.234347,1.50117,0.355204,0.0619893,0.105493,0.374702,1.22934
136.022494331,0.42953,0.882588,0.51478,0.000322559,0.0981634,0.17176,1.06539,0.397594,0.110673,0.0535496,0.474012,1.42991
136.068934240,0.215938,0.728887,0.668808,0.0254089,0.515952,0.530288,0.628107,0.360389,0.149626,0.00290321,0.534461,1.46742
136.115374150,0.171065,0.518369,0.638195,0.0936521,0.911413,0.888495,0.134637,0.549852,0.152706,0.00345179,0.550856,1.57434
136.161814059,0.0375825,0.782891,0.532359,0.191443,1.13516,0.984889,0.0212046,0.491379,0,0.323179,0.366814,1.47092
136.208253968,0.505463,1.42992,0.484188,0.189159,1.06201,0.086182,0.0219379,0.267536,0.44017,0.39307,0.402997,1.10489
136.254693878,0.715372,1.71701,0.241233,0.0465209,0.384805,0.0484068,0.629609,0.559486,0.590256,0.351786,0.504358,1.05481
