TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.719818594,-307.896,31.653,11.3191,17.2697,10.5326,6.69898,2.70777,2.4975,-0.108864,0.988326,-0.211656,-0.916682,-1.00473,3.14573,1.82827,1.41755,2.44479,1.40761,0.276545,0.53216,0.818705
0.743038549,-320.52,27.9611,17.0416,20.9896,10.5841,6.61141,2.61227,2.44726,3.36324,-0.252632,-1.01103,1.60405,0.916354,0.943834,1.4233,1.82226,2.52413,0.62777,0.357777,-0.0308263,-0.279396
0.766258503,-213.693,30.2713,0.857393,12.5375,-2.92557,2.99047,-3.76488,2.16976,1.06528,0.468705,0.362242,0.124048,0.806221,-1.97482,-1.68162,0.693619,0.0229211,-0.0302097,0.627505,-1.52958,-0.0231951
0.789478458,-197.527,22.6588,0.107077,15.8061,3.50427,-3.10238,-8.54146,2.73414,4.38414,0.87462,-0.0979616,0.923683,5.87985,2.34043,-2.6651,-5.57233,-2.14878,0.519445,-2.2528,-1.85736,-0.0252188
0.812698413,-191.407,22.0819,-1.09042,10.9968,8.28067,-1.94706,-8.18919,4.32822,3.77487,3.73815,-0.812855,-1.39478,3.36171,3.3144,-4.0158,-3.86189,1.1269,1.73791,-1.41821,-3.8511,-0.778261
0.835918367,-189.996,16.9204,-2.64968,11.7844,6.40352,-0.0442993,-5.34526,4.11019,7.84333,7.3761,-2.68926,2.4204,3.79266,2.40405,-1.09994,-1.68347,2.04707,1.73868,-3.35926,-2.8602,-0.414238
0.859138322,-203.834,22.4209,0.258327,11.032,5.25071,0.746202,-6.96275,2.44378,5.31631,3.10059,-3.3414,3.90815,4.30713,1.38793,-2.04314,-1.41542,2.5949,2.79601,-3.49265,-3.34372,0.251415
0.882358277,-233.195,19.8533,4.706,9.24654,1.38733,4.39995,-1.69439,-0.162151,1.36646,0.366025,-3.32443,-1.20325,2.66332,3.5482,0.375233,1.07073,1.23875,0.274395,-1.5817,-3.126,-0.170263
0.905578231,-245.069,20.9661,13.0323,13.4301,-1.16202,4.21624,2.13916,3.07208,-1.10703,0.962843,-2.14461,-0.867109,1.3826,2.21093,1.726,2.19394,3.94408,0.875914,0.116443,-2.8292,-1.61007
0.928798186,-248.597,20.7555,11.1588,12.7202,1.54904,5.72025,0.883296,2.80634,-0.0514957,0.964574,-3.68074,0.541348,3.05488,1.77679,2.44337,5.31641,4.88996,0.95382,-0.862226,-2.88617,-2.30195
